techs,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand
2021-12-07 15:00:00,5.796,6.624377176,4.627894805,5.8683315,8.053705205,7.399385366,6.722,7.416211974
2021-12-07 16:00:00,6.298,7.65894462,5.125658273,6.628743596,7.102886434,8.033293191,6.558,6.897476094
2021-12-07 17:00:00,7.492,9.401487094,5.97268413,7.408248445,8.449560027,10.0389667,6.488,3.945341561
2021-12-07 18:00:00,8.382,9.916624911,6.687191497,8.481595305,9.453351383,10.69171337,6.386,6.995234526
2021-12-07 19:00:00,8.772,10.35032565,6.996070293,9.215920414,9.863856145,11.18864106,6.134,6.67790164
2021-12-07 20:00:00,8.754,10.32898377,6.981737642,9.204772396,9.872904169,10.965,5.794,6.418641089
2021-12-07 21:00:00,8.672,10.23202382,6.916597838,8.774845376,9.780249206,11.06139553,5.058,5.602786465
2021-12-07 22:00:00,7.416,8.963566917,5.914873409,7.503895481,8.363662949,10.17007445,4.051,4.61634141
2021-12-07 23:00:00,5.96,7.031817987,4.753109474,5.686001641,7.20191614,7.617189848,3.473,3.986079777
2021-12-08 00:00:00,4.608,4.697370125,3.645543,3.951088387,5.195984761,5.876891916,2.981,3.471734105
2021-12-08 01:00:00,3.667,4.541116519,2.923816763,3.711502371,4.136700107,4.68518593,2.77,2.086
2021-12-08 02:00:00,3.168,4.596438869,2.526906688,3.197432864,3.389148101,3.174920652,2.972,2.086
2021-12-08 03:00:00,2.919,3.312505873,2.368505941,2.875224656,3.795497894,3.324478739,2.71,3.029572894
2021-12-08 04:00:00,2.762,3.261295807,2.203941404,2.796075095,3.033727396,2.750010234,2.8,3.011680274
2021-12-08 05:00:00,3.104,3.663793028,2.476554035,3.142015839,3.16708531,3.960778514,2.854,3.363331264
2021-12-08 06:00:00,4.066,4.798289193,3.24291779,4.115455763,4.648805349,5.184076109,3.174,3.527046383
2021-12-08 07:00:00,4.856,5.730826238,3.873696594,4.909728203,5.477837119,6.195349073,4.158,4.577478282
2021-12-08 08:00:00,4.734,5.181801912,3.776244477,4.802501683,5.3407571,6.508331596,5.127,5.804029141
2021-12-08 09:00:00,4.824,5.692622844,3.847232733,4.882691107,5.441322406,5.829587912,6.526,7.309179968
2021-12-08 10:00:00,5.136,6.057106811,4.009009943,5.198397195,5.792650188,6.552578934,8.417,7.998590081
2021-12-08 11:00:00,5.254,7.483924919,4.190772622,5.315949239,5.924745734,6.702384605,8.636,4.990555312
2021-12-08 12:00:00,5.712,6.740277921,4.555197646,5.780216489,6.442691502,7.287564184,8.314,7.71994413
2021-12-08 13:00:00,6.069,7.180228266,4.851976908,6.188128693,6.861162153,7.758866651,8.163,8.553980641
2021-12-08 14:00:00,5.648,6.679234636,4.514854123,5.728102681,6.412275868,8.431703044,7.648,8.148031194
2021-12-08 15:00:00,5.796,7.552398382,4.910001914,5.865340442,6.537320942,7.393855272,6.991,7.504557945
2021-12-08 16:00:00,6.298,7.319069786,5.023278834,6.37338719,7.100966136,8.033521148,6.389,7.100451497
2021-12-08 17:00:00,7.492,8.703628712,5.920630943,7.581694237,8.450500455,9.870730658,6.199,6.969926852
2021-12-08 18:00:00,8.382,9.889557315,6.685828673,8.498918774,9.457241612,10.40868317,6.202,7.245186958
2021-12-08 19:00:00,8.772,10.2999315,6.997326015,9.843281863,9.895258228,10.9138773,5.93,4.881892375
2021-12-08 20:00:00,8.754,10.33035885,6.982695632,8.795923796,9.873930972,10.965,5.868,6.667637492
2021-12-08 21:00:00,8.672,9.632457301,6.920994322,8.775995529,9.781832154,11.08431917,5.159,5.707122864
2021-12-08 22:00:00,7.416,9.044036889,5.886136596,7.504927502,8.352531047,8.662749365,4.31,2.202988197
2021-12-08 23:00:00,5.96,7.014922122,3.813426511,6.550992323,6.778794737,7.603125814,3.71,2.086
2021-12-09 00:00:00,4.608,5.438012898,4.381733578,4.826051205,5.196679742,6.591366317,3.141,2.599975803
2021-12-09 01:00:00,3.667,4.327632902,2.925286199,3.5391864,4.110619718,4.678420753,2.692,3.236564745
2021-12-09 02:00:00,3.168,3.738916276,2.664022714,3.206461126,3.573802303,4.810080601,2.877,3.171829144
2021-12-09 03:00:00,2.919,3.291946184,3.715915518,3.305438147,4.583992456,3.770635832,2.802,2.690354551
2021-12-09 04:00:00,2.762,3.256602147,2.233668608,2.793393014,3.114329794,3.52299339,2.967,3.283416183
2021-12-09 05:00:00,3.104,2.081,2.474729276,4.498205611,2.727752505,4.102784302,3.387,3.751755551
2021-12-09 06:00:00,4.066,4.798963971,3.216501735,4.247082015,4.586360229,5.187354972,3.529,3.814107988
2021-12-09 07:00:00,4.856,5.658079681,4.410867618,6.293555817,5.477616741,6.195109538,4.363,4.663811465
2021-12-09 08:00:00,4.734,5.440294333,3.722483844,4.889531998,5.366137135,6.058618417,5.353,5.166992659
2021-12-09 09:00:00,4.824,5.69276186,3.847308268,4.886099466,5.441447574,6.40320303,6.637,6.961348887
2021-12-09 10:00:00,5.136,5.888403187,3.992147341,5.198998475,5.793367966,7.209537561,7.86,8.401379308
2021-12-09 11:00:00,5.254,6.390390092,4.190974904,5.317219595,5.926455211,6.617444774,8.54,8.628208083
2021-12-09 12:00:00,5.712,6.775006368,4.556428122,5.778622491,6.44090566,7.305368077,8.561,6.731541684
2021-12-09 13:00:00,6.069,7.156390625,6.899387154,6.141526005,6.846631351,7.742638915,8.328,8.691619521
2021-12-09 14:00:00,5.648,6.664683389,4.506042256,5.624531122,6.791735211,7.206394434,7.932,8.375081901
2021-12-09 15:00:00,5.796,6.839019821,4.623283734,5.865081454,6.537925847,7.394141306,7.286,7.926823917
2021-12-09 16:00:00,6.298,7.939856857,5.021751533,7.080844396,7.405223033,8.263811791,6.863,6.238561247
2021-12-09 17:00:00,7.492,8.866810862,5.978221802,7.582018689,8.447909379,9.557694516,6.628,7.412084614
2021-12-09 18:00:00,8.382,9.883056428,6.685970708,8.484038615,9.452428744,10.87897969,7.066,7.470058361
2021-12-09 19:00:00,8.772,10.35255738,6.99763425,8.955585771,9.895760911,10.965,7.164,6.787666412
2021-12-09 20:00:00,8.754,10.3314288,6.98349365,8.854977463,10.63716986,11.04645665,6.713,8.533272914
2021-12-09 21:00:00,8.672,10.23248961,7.135396744,8.774980525,9.78048913,11.06148339,5.97,6.151180639
2021-12-09 22:00:00,7.416,8.319790363,5.915312602,7.505650008,8.364876249,9.445506374,4.985,5.322741866
2021-12-09 23:00:00,5.96,7.032878096,4.753879943,6.035037931,6.722456015,7.602971259,4.246,4.634813802
2021-12-10 00:00:00,4.608,5.440491203,3.676977506,4.666653313,5.20117282,5.365917564,3.649,3.913209887
2021-12-10 01:00:00,3.667,4.327462283,2.885236483,5.221415825,4.282292825,4.602398684,3.12,3.37245786
2021-12-10 02:00:00,3.168,3.406295254,2.557639739,3.140401233,3.57155322,4.039691843,3.124,5.05451669
2021-12-10 03:00:00,2.919,3.767605175,2.431006871,2.954563018,3.293565636,3.725006543,3.074,2.992435773
2021-12-10 04:00:00,2.762,3.96540294,2.205009945,2.797265395,3.121891768,3.526244618,3.347,2.086
2021-12-10 05:00:00,3.104,3.665590473,3.231014061,3.128447309,3.509534009,3.251592561,3.346,3.728157898
2021-12-10 06:00:00,4.066,4.79887213,3.243945108,4.115694486,4.605413215,5.188124474,3.434,3.826041981
2021-12-10 07:00:00,4.856,5.729476932,3.87412545,4.915216535,5.547029979,6.181562011,4.169,4.578560907
2021-12-10 08:00:00,4.734,5.587416428,3.776856474,4.383008819,5.308241284,7.911910417,5.136,5.706732579
2021-12-10 09:00:00,4.824,7.891390616,3.699219609,4.881708964,5.338513572,6.280780246,6.552,6.100201469
2021-12-10 10:00:00,5.136,6.061849041,4.097443542,5.198558647,5.794031971,7.339464311,7.289,8.066747969
2021-12-10 11:00:00,5.254,6.200749831,4.191561662,5.210957899,5.927272431,6.756113034,7.608,8.326828844
2021-12-10 12:00:00,5.712,6.696555542,4.556871487,5.781459305,6.14580572,7.288055764,7.354,6.663158652
2021-12-10 13:00:00,6.069,7.162347099,4.841339851,7.765555588,6.846236053,7.742384998,7.421,8.204710743
2021-12-10 14:00:00,5.648,6.665590821,4.506317606,5.718538698,6.371252482,7.197937424,7.045,7.798679992
2021-12-10 15:00:00,5.796,6.83984102,4.415294981,5.866289292,6.539196404,7.395498775,7.104,7.321552655
2021-12-10 16:00:00,6.298,7.441661854,4.992433463,6.584823726,7.104632393,8.036477114,6.616,7.487106688
2021-12-10 17:00:00,7.492,8.849790518,5.976509345,7.582393209,8.451458763,9.558268524,6.785,6.985072282
2021-12-10 18:00:00,8.382,9.891482463,7.084022749,8.482023776,9.454742796,10.85673172,6.738,6.61995764
2021-12-10 19:00:00,8.772,10.35004727,6.997099874,8.598651552,9.894443768,10.965,5.737,6.329037802
2021-12-10 20:00:00,8.754,10.38780911,6.982337398,8.858770466,9.873667678,11.16622517,5.731,2.086
2021-12-10 21:00:00,8.672,10.22723036,6.912963007,8.771725819,9.775655078,11.05605233,4.914,5.729707561
2021-12-10 22:00:00,7.416,8.748888312,5.913590751,7.504106177,8.372538856,9.458091584,4.563,4.940738819
2021-12-10 23:00:00,5.96,6.420595452,4.751788177,6.028786772,6.71946171,7.888624282,4.078,4.213629027
2021-12-11 00:00:00,6.197,5.435470482,2.081,4.661371834,5.195505852,5.877451864,3.243,3.520388749
2021-12-11 01:00:00,5.272,3.960248425,2.924462868,3.861904262,4.570819819,4.705750249,2.434,2.742457467
2021-12-11 02:00:00,4.232,3.736422409,2.526453615,3.204671392,3.57150701,4.141575677,2.29,2.901640816
2021-12-11 03:00:00,3.907,3.45255805,2.337426114,2.985748498,3.30014623,4.280481806,2.318,2.807126044
2021-12-11 04:00:00,3.35,3.327436316,2.081,2.807751854,3.127414156,2.923362001,2.326,2.761584561
2021-12-11 05:00:00,3.614,3.299563648,2.494294189,2.50707078,3.527668556,4.007785078,2.946,3.195275619
2021-12-11 06:00:00,3.736,4.848075364,3.324010034,3.583759748,4.63249853,4.878575154,2.956,3.170978603
2021-12-11 07:00:00,4.682,5.808762984,3.927136218,4.982690509,6.826164185,6.281067152,3.499,3.724048013
2021-12-11 08:00:00,5.844,6.132704328,4.256762659,5.796225786,5.999187378,7.86279702,3.93,5.28393256
2021-12-11 09:00:00,6.868,6.259743266,4.230922959,5.353441923,6.030414889,6.766436206,4.26,4.623318691
2021-12-11 10:00:00,7.339,6.670638479,4.510513408,5.720676139,6.376170574,7.110632907,4.982,7.31515
2021-12-11 11:00:00,7.575,6.85133569,4.447072951,5.26226443,6.547966561,7.405649735,6.361,7.073455755
2021-12-11 12:00:00,8.006,7.428540198,5.022596199,6.128559391,7.676628791,8.108131164,5.715,8.017828728
2021-12-11 13:00:00,8.928,7.891844756,6.517971611,7.015086624,7.543853903,8.531540385,5.986,8.058934044
2021-12-11 14:00:00,7.726,7.546957284,5.029691028,5.524843133,7.108298686,8.612244936,6.134,3.728904932
2021-12-11 15:00:00,7.835,7.937143137,4.974589638,6.565052483,7.317260526,8.275484937,5.815,7.020674868
2021-12-11 16:00:00,8.252,8.342886038,5.6046556,7.113074833,7.939717691,8.966712448,5.136,6.800333145
2021-12-11 17:00:00,8.657,9.753805577,6.592983543,8.20603914,9.323131482,10.54435356,5.794,6.537385434
2021-12-11 18:00:00,9.541,10.85522147,7.459730539,8.623096485,10.54520458,11.92997279,5.523,6.468813878
2021-12-11 19:00:00,9.631,11.60462407,7.929969817,9.913216419,11.04911821,12.49832454,5.411,5.893524645
2021-12-11 20:00:00,10.075,10.58699601,7.830376859,10.18280223,11.34963079,12.59375,5.196,4.589799087
2021-12-11 21:00:00,9.73,11.41844271,7.759916788,9.891292279,11.47570369,12.41289501,4.928,2.94461283
2021-12-11 22:00:00,8.346,10.005669,6.763237319,7.256603757,9.643037669,10.81657517,4.628,4.56840063
2021-12-11 23:00:00,6.963,8.288419431,5.602438277,7.148672569,7.922484274,8.960205096,4.241,3.867776202
2021-12-12 00:00:00,6.197,8.064158029,5.034222007,6.251793429,6.250769179,7.89386458,3.202,3.098067343
2021-12-12 01:00:00,5.272,6.211484813,4.198110776,5.327327744,5.930101417,6.715456982,2.569,2.571081776
2021-12-12 02:00:00,4.232,4.994306519,3.373162419,4.283060486,4.773833952,5.392098777,2.288,2.535597324
2021-12-12 03:00:00,3.907,4.707886894,3.182242682,4.169395693,4.500044709,5.482162429,2.244,2.46413319
2021-12-12 04:00:00,3.35,3.949558926,2.669190501,3.386468782,3.774292458,4.268692717,2.235,2.371792863
2021-12-12 05:00:00,3.614,4.263811686,2.880939023,3.664971934,4.073967505,4.607100764,2.512,2.793282946
2021-12-12 06:00:00,3.736,5.774870267,4.068639486,5.227443761,5.754342854,6.508025411,2.735,3.025133538
2021-12-12 07:00:00,4.682,7.355805356,4.661203403,5.91403049,6.111324505,7.454214658,3.095,3.125254533
2021-12-12 08:00:00,5.844,6.499532305,4.393642971,5.57431189,6.2130562,7.025281643,3.144,5.182341254
2021-12-12 09:00:00,6.868,6.558099735,4.578784935,5.623377725,5.955253415,5.868510134,3.794,5.263379254
2021-12-12 10:00:00,7.339,6.959078272,4.65209774,5.902173508,7.913672762,7.440258561,3.979,7.749065797
2021-12-12 11:00:00,7.575,6.986535992,4.718663775,5.986626813,6.636059124,6.098377113,5.099,7.443104971
2021-12-12 12:00:00,8.006,7.482467573,5.057007012,6.416754886,7.152002986,8.090184916,4.938,7.95116437
2021-12-12 13:00:00,8.928,8.091894983,5.314052285,5.817988005,6.986953837,8.502894905,5.887,7.0012
2021-12-12 14:00:00,7.726,7.322867455,4.954587509,5.929541349,7.067873284,7.924016289,5.48,7.878859322
2021-12-12 15:00:00,7.835,7.457888025,5.285760154,6.399003104,7.051323523,8.069427453,6.088,6.870323402
2021-12-12 16:00:00,8.252,8.011365599,5.0654853,6.8705218,7.705082607,8.228284587,5.751,7.093117338
2021-12-12 17:00:00,8.657,9.312741848,6.332869276,8.033834442,8.955489545,10.86462797,5.627,6.424788968
2021-12-12 18:00:00,9.541,10.02107437,6.742916163,8.556559921,9.886322665,10.77885999,5.382,6.351011409
2021-12-12 19:00:00,9.631,10.4064496,5.977540063,8.658709157,9.947116391,11.25003445,5.357,6.127080959
2021-12-12 20:00:00,10.075,11.13268257,7.55625,8.888463718,9.714630101,11.20476922,5.187,4.15489689
2021-12-12 21:00:00,9.73,10.24810768,6.847968985,9.360957789,9.79571894,11.06077101,4.972,5.513926506
2021-12-12 22:00:00,8.346,8.76157489,5.902802781,7.557212547,8.374916777,9.469178618,4.219,4.775602712
2021-12-12 23:00:00,6.963,7.038411886,4.757674674,6.001627946,7.205546473,7.609061961,3.696,4.226193066
2021-12-13 00:00:00,4.608,7.065251425,3.675001226,4.667116013,5.201899995,5.88494509,2.912,2.086
2021-12-13 01:00:00,3.667,4.331354758,2.839861671,3.714235581,3.583373894,4.682338709,2.694,2.974908079
2021-12-13 02:00:00,3.168,3.737302737,2.526215772,3.20517084,3.57241775,4.040207004,2.934,2.930018486
2021-12-13 03:00:00,2.919,3.448352209,2.331033939,2.957823477,3.323944707,4.185286682,2.754,2.976906898
2021-12-13 04:00:00,2.762,3.261573341,2.205542124,2.797048217,3.112574062,3.522062776,2.712,2.909170435
2021-12-13 05:00:00,3.104,3.664566075,2.477096601,3.149528664,3.502188983,3.961676397,3.407,3.543749007
2021-12-13 06:00:00,4.066,4.395373902,3.246709766,3.505465163,4.586907534,5.189256418,3.312,3.597083082
2021-12-13 07:00:00,4.856,5.730330525,2.9295984,4.915415807,5.478809039,6.19651243,4.328,4.432708316
2021-12-13 08:00:00,4.734,6.194248048,3.777353861,4.791685844,5.340739602,6.040472233,5.474,2.878947437
2021-12-13 09:00:00,4.824,5.692923451,3.848266563,5.083510257,5.441918205,6.154652204,7.072,6.350747
2021-12-13 10:00:00,5.136,6.068310426,4.096852004,5.19879575,5.793470366,6.605818758,8.003,7.619825642
2021-12-13 11:00:00,5.254,6.20007109,4.271047426,5.317013124,5.926362291,6.702596277,8.677,8.510429123
2021-12-13 12:00:00,5.712,6.739515449,4.556205412,5.987645628,6.417262821,7.289293256,8.092,8.916511056
2021-12-13 13:00:00,6.069,7.161581236,5.426613064,6.141623706,6.842962214,7.358572268,8.24,9.178875294
2021-12-13 14:00:00,5.648,6.037570859,4.271395667,5.715791912,6.370878004,7.207620914,7.855,8.715817831
2021-12-13 15:00:00,5.796,6.839490896,4.798195784,5.865285762,5.563141149,7.393647112,7.047,7.453371825
2021-12-13 16:00:00,6.298,7.431848779,7.035245392,6.373381942,7.018655259,8.032937559,7.228,7.825125635
2021-12-13 17:00:00,7.492,8.841081504,7.581031568,7.581741791,8.450483986,9.557367757,6.829,7.558124912
2021-12-13 18:00:00,8.382,9.89132293,6.687638404,8.482429438,9.454372159,10.69275731,6.504,6.87971815
2021-12-13 19:00:00,8.772,10.35098075,7.001356472,8.876689887,9.270552152,10.965,6.346,6.644094046
2021-12-13 20:00:00,8.754,9.483609483,6.962848898,8.858722486,9.873917813,10.31448677,6.142,4.041540821
2021-12-13 21:00:00,8.672,10.21479174,6.915827055,9.253614606,9.76867996,11.06263021,5.363,7.480689461
2021-12-13 22:00:00,7.416,7.786298123,5.847033089,7.459852873,8.363755554,9.460665666,4.755,4.87984241
2021-12-13 23:00:00,5.96,7.032902451,3.757325758,6.509039957,6.722378,7.603073285,4.026,4.417646867
2021-12-14 00:00:00,4.608,5.619780596,3.675521727,5.820447324,5.197544765,5.873703956,3.718,3.874155738
2021-12-14 01:00:00,3.667,4.326859757,2.925069016,3.711058377,4.086691152,4.544454598,2.824,4.00315832
2021-12-14 02:00:00,3.168,3.706151183,2.526368121,3.205149895,3.572418967,4.039988602,2.772,3.343384649
2021-12-14 03:00:00,2.919,4.28156451,2.328660545,2.951751161,3.279189419,3.713480039,2.97,3.239755152
2021-12-14 04:00:00,2.762,3.789071112,2.250804346,2.795099138,3.115107298,3.52248657,2.769,3.05467329
2021-12-14 05:00:00,3.104,3.857785689,2.476013966,3.141282616,3.933873623,3.959935403,3.156,3.088590468
2021-12-14 06:00:00,4.066,4.798610159,4.788918469,4.035605341,4.58657248,5.187571443,3.408,3.832180248
2021-12-14 07:00:00,4.856,5.864459974,3.873664931,5.261439139,5.59975831,6.195223431,4.096,4.498219904
2021-12-14 08:00:00,4.734,5.615876076,3.776316977,5.757127664,5.340080687,6.04160287,5.45,6.011622392
2021-12-14 09:00:00,4.824,5.696726445,3.879233437,4.882115934,5.444655726,6.153635288,6.482,6.958362867
2021-12-14 10:00:00,5.136,6.06202942,4.0969422,5.19773438,6.842131405,6.552314626,7.662,8.437632439
2021-12-14 11:00:00,5.254,6.200047578,4.19105628,4.293477502,5.926538918,7.085352075,8.052,8.698660273
2021-12-14 12:00:00,5.712,6.742862871,4.556377654,5.780879528,6.443155206,7.287103767,7.957,8.76813054
2021-12-14 13:00:00,6.069,7.163298949,4.841776036,6.142390486,6.845774984,7.644627584,8.281,8.815979273
2021-12-14 14:00:00,5.648,6.665145311,4.507290698,5.716627336,6.326184557,7.201507585,7.971,8.473339536
2021-12-14 15:00:00,5.796,6.719295261,4.502197342,5.681478766,6.537037603,7.473417887,7.629,7.606822908
2021-12-14 16:00:00,6.298,7.432171932,4.87925942,7.589257866,4.692015174,8.034570562,6.932,7.489654858
2021-12-14 17:00:00,7.492,8.841082923,5.975453933,7.588224311,8.450933854,9.557638994,6.71,7.130358266
2021-12-14 18:00:00,8.382,9.891594718,6.680149479,6.064067188,9.453567087,10.69312002,6.226,6.723796265
2021-12-14 19:00:00,8.772,10.35126902,6.965821368,9.070488607,9.893828775,10.965,5.94,6.595306984
2021-12-14 20:00:00,8.754,10.33041315,6.982909752,8.857202136,9.874226511,11.16761665,5.674,6.547317522
2021-12-14 21:00:00,8.672,10.23368085,6.917301384,9.115873106,9.781710212,11.06317989,4.854,5.57423351
2021-12-14 22:00:00,7.416,8.751306116,5.915483857,7.505042496,8.950754807,9.307534688,4.262,5.444893458
2021-12-14 23:00:00,5.96,6.787893528,4.570588946,6.732338751,6.722663114,7.60312372,3.947,4.289170686
2021-12-15 00:00:00,4.608,5.438024425,3.675613674,4.664293492,3.39163895,5.64815778,3.23,3.585741538
2021-12-15 01:00:00,3.667,4.094493606,2.863106653,3.710275563,4.105860293,4.673136767,2.815,2.086
2021-12-15 02:00:00,3.168,3.724019758,2.527021829,3.014717506,3.339073418,4.225041868,2.948,3.270650464
2021-12-15 03:00:00,2.919,3.444506551,2.081,2.954055826,3.292744054,3.779519948,2.89,3.275748195
2021-12-15 04:00:00,2.762,3.265282677,2.363181935,2.795549966,3.111205364,2.901459495,2.863,3.241075672
2021-12-15 05:00:00,3.104,3.664599608,2.475993419,3.141277582,3.501635708,3.934488216,3.156,3.483827527
2021-12-15 06:00:00,4.066,5.569128696,3.206008685,4.114819452,4.600678849,5.671377381,3.39,3.750893777
2021-12-15 07:00:00,4.856,5.101569427,3.871832164,4.973276693,5.477667458,6.194961153,4.228,4.509282814
2021-12-15 08:00:00,4.734,5.555475397,3.774333957,4.811869366,5.33576302,6.60098623,5.564,6.025775494
2021-12-15 09:00:00,4.824,5.913338587,3.847909913,3.666434234,5.441276859,6.153982557,6.595,5.104452148
2021-12-15 10:00:00,5.136,6.060808763,4.043018293,5.197537759,5.793120624,6.530337953,7.716,8.053181858
2021-12-15 11:00:00,5.254,6.200093051,4.191487504,5.352419758,5.924479761,6.702594559,8.25,8.985546415
2021-12-15 12:00:00,5.712,6.62901057,4.767863421,5.780605718,6.293605675,7.340224251,7.836,8.376006775
2021-12-15 13:00:00,6.069,7.138723601,4.163076277,6.058075526,6.845704902,7.742382738,7.937,8.378966716
2021-12-15 14:00:00,5.648,6.664939831,4.505887332,5.716149477,6.370772252,7.072051184,7.492,8.162386819
2021-12-15 15:00:00,5.796,6.839603881,4.623268827,5.865700926,6.537717171,7.394065579,6.509,7.305980654
2021-12-15 16:00:00,6.298,7.432047145,5.023056349,6.373601784,7.103959831,7.921790463,6.069,7.059078746
2021-12-15 17:00:00,7.492,8.840307373,5.968186736,8.036008933,8.392830055,9.558543917,5.656,7.449580758
2021-12-15 18:00:00,8.382,9.105520581,6.678038743,8.483160776,9.454786403,10.965,5.48,6.41074411
2021-12-15 19:00:00,8.772,8.662489678,6.966571717,8.951896259,10.47798072,11.19084092,5.773,6.871220304
2021-12-15 20:00:00,8.754,10.65246296,6.98796012,8.859264596,9.874661909,11.12799975,6.288,6.394547769
2021-12-15 21:00:00,8.672,10.22983335,6.917044682,8.776096291,9.781822786,10.96926559,5.38,5.840954524
2021-12-15 22:00:00,7.416,8.568332993,5.915431343,7.505078806,7.872173039,9.464836214,4.526,5.028914276
2021-12-15 23:00:00,5.96,6.75320233,5.016711014,6.031347269,6.722617199,7.603282809,3.899,4.378319879
2021-12-16 00:00:00,4.608,5.438036049,4.382097425,4.663494593,4.243355609,5.87863402,3.228,3.592778545
2021-12-16 01:00:00,3.667,4.331585139,2.925219179,4.546681707,4.136503603,4.719242144,2.856,3.187374003
2021-12-16 02:00:00,3.168,3.738467879,2.527040081,4.376488037,3.573304869,4.041780195,2.946,3.313479805
2021-12-16 03:00:00,2.919,3.047716046,2.243996334,2.92700033,3.211109921,2.693353973,2.981,3.247282835
2021-12-16 04:00:00,2.762,3.266879548,2.200507143,3.532418287,2.510338289,3.547663829,3.004,3.033053667
2021-12-16 05:00:00,3.104,3.667238174,2.476114441,3.194755087,4.349122998,3.960126236,3.249,3.761777679
2021-12-16 06:00:00,4.066,4.798171686,2.441286729,4.114842228,4.420651167,5.187140485,3.597,4.325650607
2021-12-16 07:00:00,4.856,5.728735125,3.852701614,4.914319525,5.483468434,6.194917552,4.272,4.517861493
2021-12-16 08:00:00,4.734,5.586326445,3.742237468,4.790951372,5.545631113,6.038912372,5.41,5.835155978
2021-12-16 09:00:00,4.824,5.692255058,3.813968498,4.882033333,5.441327291,6.154597636,6.912,7.574218341
2021-12-16 10:00:00,5.136,5.379695416,4.859724051,5.197814948,6.400577869,6.310021802,7.614,6.13723859
2021-12-16 11:00:00,5.254,6.201379121,4.194374334,5.308519452,5.928362094,6.702377706,8.154,8.298201363
2021-12-16 12:00:00,5.712,7.185710857,4.556075593,5.777951283,6.785016799,7.288866061,7.486,7.970325884
2021-12-16 13:00:00,6.069,7.36292485,4.799501294,6.141899436,6.840782115,7.7420849,7.025,7.472198385
2021-12-16 14:00:00,5.648,6.660280352,4.505135946,5.715838564,6.370776108,7.183524177,6.756,7.836204906
2021-12-16 15:00:00,5.796,6.839779192,4.608968871,5.864303853,6.537724743,7.394073755,6.847,7.416629058
2021-12-16 16:00:00,6.298,7.432026327,5.023752511,6.373655923,6.835707984,8.03467314,6.447,7.01320574
2021-12-16 17:00:00,7.492,8.430873832,5.9760989,7.582031171,9.230191215,9.705130518,6.594,6.658870279
2021-12-16 18:00:00,8.382,10.07587213,6.686016127,8.476283485,9.452173851,10.69306067,6.187,6.78899849
2021-12-16 19:00:00,8.772,10.13753169,6.829830592,8.858983522,10.35093349,10.965,6.611,6.852910229
2021-12-16 20:00:00,8.754,10.33119639,7.705484749,8.953680875,9.875158526,11.16860626,5.954,6.769977058
2021-12-16 21:00:00,8.672,10.23318799,4.992484149,9.166287158,10.965,10.70710558,5.486,6.101064325
2021-12-16 22:00:00,7.416,8.720123934,5.915356339,7.791669631,10.15733215,9.453499802,4.833,5.275125931
2021-12-16 23:00:00,5.96,7.032950354,4.754296961,6.062144771,5.937083267,7.607271986,4.042,4.944945369
2021-12-17 00:00:00,4.608,3.706047986,3.850801423,4.664166796,5.319379251,5.879600921,3.097,3.576434319
2021-12-17 01:00:00,3.667,4.32838952,2.925686341,3.711906878,4.1370747,4.600775876,2.784,3.323420206
2021-12-17 02:00:00,3.168,3.738065963,2.526713023,3.18552342,3.689125627,4.041185058,3.028,3.10798863
2021-12-17 03:00:00,2.919,3.405871865,2.328779106,2.954340356,3.334263371,3.724973748,2.926,3.24964865
2021-12-17 04:00:00,2.762,3.260386687,2.204072996,2.081,3.221986997,4.296887227,2.892,3.302602402
2021-12-17 05:00:00,3.104,3.663420214,2.476737561,3.142237537,4.309627432,4.029550333,3.37,4.081698956
2021-12-17 06:00:00,4.066,4.800432284,3.243668642,3.61824889,4.587841488,3.886272504,3.32,3.945194483
2021-12-17 07:00:00,4.856,5.730852483,3.86619786,4.914719325,4.716532093,6.19547734,4.086,4.549633831
2021-12-17 08:00:00,4.734,5.586893535,3.776520851,4.791323733,5.339919051,6.039868494,4.928,6.160189988
2021-12-17 09:00:00,4.824,5.69324944,3.901780455,4.883044498,4.992900872,6.154621285,6.906,7.65762046
2021-12-17 10:00:00,5.136,6.03851926,4.097142618,5.255317641,5.793665102,7.615009523,8.124,6.604330231
2021-12-17 11:00:00,5.254,6.506756888,4.546758397,5.316814408,7.247961574,6.703325805,8.34,6.062761084
2021-12-17 12:00:00,5.712,6.741059278,4.556595865,5.780736214,6.442765341,7.279677103,7.841,7.181744626
2021-12-17 13:00:00,6.069,7.16239462,5.735435946,6.14233547,6.846172984,7.648229661,8.34,7.126218541
2021-12-17 14:00:00,5.648,6.647146634,4.505618553,5.196652801,6.355130234,7.79249816,7.198,8.894086455
2021-12-17 15:00:00,5.796,6.84023993,4.623565314,5.866126173,6.669363345,7.394783923,7.209,6.749680968
2021-12-17 16:00:00,6.298,7.21280754,5.024108451,6.440604135,6.757703025,8.093192646,7.218,5.437433644
2021-12-17 17:00:00,7.492,8.841331186,5.976261234,7.582368012,8.435975567,9.82947166,6.742,6.99687532
2021-12-17 18:00:00,8.382,9.891590958,7.223317561,8.482743131,9.454727268,10.69375642,6.822,5.759366091
2021-12-17 19:00:00,8.772,10.17970526,6.996040293,8.745178331,9.896212193,11.19256097,6.292,6.135463435
